¬˜∑Æπ¯»£,Ω¬¬˜Ω√∞£,Ω¬¬˜X¡¬«•,Ω¬¬˜Y¡¬«•,ø‰¿œ,≥Øææ
zixghz,2023-11-07 14:22:18,127.42337601,36.3315618,Tuesday,∏º¿Ω
zixghz,2023-11-07 14:53:49,127.39206359,36.36012706,Tuesday,∏º¿Ω
zixghz,2023-11-07 15:08:09,127.43164772,36.36114992,Tuesday,∏º¿Ω
zixghz,2023-11-07 15:28:26,127.42283623,36.34726184,Tuesday,∏º¿Ω
zixghz,2023-11-07 15:57:51,127.33985812,36.33604405,Tuesday,∏º¿Ω
zixghz,2023-11-07 16:12:48,127.34079223,36.3601799,Tuesday,∏º¿Ω
zixghz,2023-11-07 16:30:06,127.37748914,36.36257406,Tuesday,∏º¿Ω
zixghz,2023-11-07 16:45:46,127.36570311,36.34699096,Tuesday,∏º¿Ω
zixghz,2023-11-07 17:14:25,127.42676584,36.3271303,Tuesday,∏º¿Ω
zixghz,2023-11-07 18:07:05,127.38808338,36.35355028,Tuesday,∏º¿Ω
zixghz,2023-11-07 18:44:02,127.37219934,36.32096046,Tuesday,∏º¿Ω
zixghz,2023-11-07 18:57:49,127.36461659,36.30725836,Tuesday,∏º¿Ω
zixghz,2023-11-07 19:19:37,127.4092338,36.32150076,Tuesday,∏º¿Ω
zixghz,2023-11-07 19:31:28,127.39272718,36.31415741,Tuesday,∏º¿Ω
zixghz,2023-11-07 20:01:43,127.37949313,36.3545365,Tuesday,∏º¿Ω
zixghz,2023-11-07 20:25:07,127.39481657,36.33699557,Tuesday,∏º¿Ω
zixghz,2023-11-07 20:32:49,127.38216923,36.34354586,Tuesday,∏º¿Ω
zixghz,2023-11-07 20:42:03,127.36808564,36.34258611,Tuesday,∏º¿Ω
zixghz,2023-11-07 20:55:00,127.33212673,36.34845983,Tuesday,∏º¿Ω
zixghz,2023-11-07 21:36:27,127.38247485,36.34640848,Tuesday,∏º¿Ω
zixghz,2023-11-07 21:48:45,127.34443896,36.35114346,Tuesday,∏º¿Ω
zixghz,2023-11-07 22:00:44,127.38716251,36.33986022,Tuesday,∏º¿Ω
zixghz,2023-11-07 22:15:39,127.37997431,36.34445075,Tuesday,∏º¿Ω
zixghz,2023-11-07 22:33:39,127.44615789,36.33459091,Tuesday,∏º¿Ω
zixghz,2023-11-07 22:54:25,127.42685568,36.35123834,Tuesday,∏º¿Ω
zixghz,2023-11-07 23:09:13,127.38549321,36.35979411,Tuesday,∏º¿Ω
zixghz,2023-11-07 23:16:53,127.40687754,36.35549429,Tuesday,∏º¿Ω
zixghz,2023-11-07 23:26:20,127.38770778,36.35128388,Tuesday,∏º¿Ω
zixghz,2023-11-07 23:39:53,127.39790585,36.33159008,Tuesday,∏º¿Ω
zixghz,2023-11-07 23:48:49,127.38867487,36.34420702,Tuesday,∏º¿Ω
zixghz,2023-11-08 00:03:34,127.34938879,36.35621029,Wednesday,æ‡∞£¿« ±∏∏ß¿Ã ≥§ «œ¥√
zixghz,2023-11-08 00:44:18,127.43288406,36.33190369,Wednesday,æ‡∞£¿« ±∏∏ß¿Ã ≥§ «œ¥√
zixghz,2023-11-08 01:54:55,127.37448128,36.34684425,Wednesday,æ‡∞£¿« ±∏∏ß¿Ã ≥§ «œ¥√
zixghz,2023-11-08 02:03:08,127.38921532,36.34900932,Wednesday,æ‡∞£¿« ±∏∏ß¿Ã ≥§ «œ¥√
zixghz,2023-11-08 02:55:46,127.38780895,36.34047197,Wednesday,æ‡∞£¿« ±∏∏ß¿Ã ≥§ «œ¥√
zixghz,2023-11-08 03:01:09,127.38784422,36.34050006,Wednesday,æ‡∞£¿« ±∏∏ß¿Ã ≥§ «œ¥√
zixghz,2023-11-08 03:15:26,127.34842293,36.35757737,Wednesday,æ‡∞£¿« ±∏∏ß¿Ã ≥§ «œ¥√
zixghz,2023-11-08 03:28:35,127.40254482,36.39888864,Wednesday,æ‡∞£¿« ±∏∏ß¿Ã ≥§ «œ¥√
zixghz,2023-11-08 04:01:20,127.3906222,36.4256875,Wednesday,æ‡∞£¿« ±∏∏ß¿Ã ≥§ «œ¥√
zixghz,2023-11-08 04:20:10,127.39080389,36.41475684,Wednesday,æ‡∞£¿« ±∏∏ß¿Ã ≥§ «œ¥√
zixghz,2023-11-08 05:50:19,127.38049361,36.33701755,Wednesday,æ‡∞£¿« ±∏∏ß¿Ã ≥§ «œ¥√
zixghz,2023-11-08 05:58:29,127.37334659,36.34450373,Wednesday,æ‡∞£¿« ±∏∏ß¿Ã ≥§ «œ¥√
zixghz,2023-11-08 06:15:49,127.38160176,36.33705589,Wednesday,ø¬»Â∏≤
zixghz,2023-11-08 06:36:39,127.37680331,36.34583711,Wednesday,ø¬»Â∏≤
zixghz,2023-11-08 07:04:04,127.38866406,36.35075063,Wednesday,ø¬»Â∏≤
zixghz,2023-11-08 07:23:58,127.33665642,36.33459332,Wednesday,ø¬»Â∏≤
zixghz,2023-11-08 08:03:58,127.38323926,36.43340463,Wednesday,ø¬»Â∏≤
zixghz,2023-11-08 08:20:48,127.39575263,36.43904194,Wednesday,ø¬»Â∏≤
zixghz,2023-11-08 08:48:14,127.42794708,36.37640672,Wednesday,ø¬»Â∏≤
zixghz,2023-11-08 08:58:19,127.42274624,36.39534342,Wednesday,ø¬»Â∏≤
zixghz,2023-11-08 09:23:06,127.3860718,36.43811564,Wednesday,ø¬»Â∏≤
zixghz,2023-11-08 09:44:39,127.34743414,36.3624146,Wednesday,ø¬»Â∏≤
zixghz,2023-11-08 10:12:00,127.37442458,36.34277291,Wednesday,ø¬»Â∏≤
zixghz,2023-11-08 10:27:06,127.39670542,36.3557835,Wednesday,ø¬»Â∏≤
zixghz,2023-11-08 10:38:49,127.37836204,36.35112722,Wednesday,ø¬»Â∏≤
zixghz,2023-11-08 11:45:00,127.38082269,36.31339982,Wednesday,ø¬»Â∏≤
zixghz,2023-11-08 12:15:18,127.37472007,36.34699637,Wednesday,ø¬»Â∏≤
zixghz,2023-11-08 12:29:54,127.35948518,36.35662413,Wednesday,ø¬»Â∏≤
zixghz,2023-11-08 13:03:40,127.36522271,36.35664364,Wednesday,ø¬»Â∏≤
zixghz,2023-11-08 13:15:37,127.31926229,36.37595863,Wednesday,ø¬»Â∏≤
zixghz,2023-11-08 13:40:30,127.33679695,36.33016053,Wednesday,ø¬»Â∏≤
zixghz,2023-11-08 13:54:57,127.33850871,36.29874153,Wednesday,ø¬»Â∏≤
zixghz,2023-11-08 14:22:13,127.39369964,36.33791249,Wednesday,ø¬»Â∏≤
zixghz,2023-11-08 14:38:09,127.39042258,36.31343903,Wednesday,ø¬»Â∏≤
zixghz,2023-11-08 15:12:32,127.42913114,36.32682029,Wednesday,ø¬»Â∏≤
zixghz,2023-11-08 15:18:47,127.43170823,36.33329258,Wednesday,ø¬»Â∏≤
zixghz,2023-11-08 15:45:59,127.44552267,36.36445264,Wednesday,ø¬»Â∏≤
zixghz,2023-11-08 15:53:35,127.43098504,36.37077712,Wednesday,ø¬»Â∏≤
zixghz,2023-11-08 16:09:49,127.43247783,36.33885292,Wednesday,ø¬»Â∏≤
zixghz,2023-11-08 16:36:00,127.43427733,36.32291857,Wednesday,ø¬»Â∏≤
zixghz,2023-11-08 16:58:56,127.40809453,36.35769472,Wednesday,ø¬»Â∏≤
zixghz,2023-11-08 18:13:27,127.39977708,36.34775154,Wednesday,∏º¿Ω
zixghz,2023-11-08 18:39:51,127.37653531,36.35188158,Wednesday,∏º¿Ω
zixghz,2023-11-08 18:48:57,127.37488585,36.33941745,Wednesday,∏º¿Ω
zixghz,2023-11-08 19:06:59,127.38534667,36.33853189,Wednesday,∏º¿Ω
zixghz,2023-11-08 19:24:16,127.38831697,36.35307535,Wednesday,∏º¿Ω
zixghz,2023-11-08 19:36:45,127.39072614,36.33227558,Wednesday,∏º¿Ω
zixghz,2023-11-08 19:43:59,127.39236135,36.32657056,Wednesday,∏º¿Ω
zixghz,2023-11-08 19:52:29,127.38836075,36.33607199,Wednesday,∏º¿Ω
zixghz,2023-11-08 20:11:28,127.34554304,36.36153457,Wednesday,∏º¿Ω
zixghz,2023-11-08 20:23:19,127.38098128,36.3513038,Wednesday,∏º¿Ω
zixghz,2023-11-08 20:38:11,127.41493807,36.3229917,Wednesday,∏º¿Ω
zixghz,2023-11-08 21:21:18,127.4188677,36.32423329,Wednesday,∏º¿Ω
zixghz,2023-11-08 21:48:29,127.38041066,36.35130568,Wednesday,∏º¿Ω
zixghz,2023-11-08 22:01:29,127.39989879,36.32714836,Wednesday,∏º¿Ω
zixghz,2023-11-08 22:07:08,127.41199787,36.33215252,Wednesday,∏º¿Ω
zixghz,2023-11-08 22:22:48,127.38880404,36.34789385,Wednesday,∏º¿Ω
zixghz,2023-11-08 23:13:34,127.31934263,36.37419304,Wednesday,∏º¿Ω
zixghz,2023-11-08 23:33:16,127.33902948,36.37098406,Wednesday,∏º¿Ω
zixghz,2023-11-08 23:44:09,127.38002729,36.35221368,Wednesday,∏º¿Ω
zixghz,2023-11-08 23:52:15,127.37804502,36.35061274,Wednesday,∏º¿Ω
zixghz,2023-11-09 00:12:33,127.39949176,36.31274457,Thursday,æ‡∞£¿« ±∏∏ß¿Ã ≥§ «œ¥√
zixghz,2023-11-09 00:36:13,127.37958835,36.37070419,Thursday,æ‡∞£¿« ±∏∏ß¿Ã ≥§ «œ¥√
zixghz,2023-11-09 01:07:54,127.39442681,36.37621385,Thursday,æ‡∞£¿« ±∏∏ß¿Ã ≥§ «œ¥√
zixghz,2023-11-09 01:28:35,127.33426731,36.36947978,Thursday,æ‡∞£¿« ±∏∏ß¿Ã ≥§ «œ¥√
zixghz,2023-11-09 01:33:35,127.34235831,36.35646465,Thursday,æ‡∞£¿« ±∏∏ß¿Ã ≥§ «œ¥√
zixghz,2023-11-09 02:12:35,127.32019709,36.37269229,Thursday,æ‡∞£¿« ±∏∏ß¿Ã ≥§ «œ¥√
zixghz,2023-11-09 02:28:00,127.3380857,36.33024666,Thursday,æ‡∞£¿« ±∏∏ß¿Ã ≥§ «œ¥√
zixghz,2023-11-09 02:43:59,127.31796431,36.37509788,Thursday,æ‡∞£¿« ±∏∏ß¿Ã ≥§ «œ¥√
zixghz,2023-11-09 03:13:17,127.34344213,36.35872856,Thursday,æ‡∞£¿« ±∏∏ß¿Ã ≥§ «œ¥√
zixghz,2023-11-09 04:10:26,127.37291436,36.34361195,Thursday,æ‡∞£¿« ±∏∏ß¿Ã ≥§ «œ¥√
zixghz,2023-11-09 06:19:26,127.40091139,36.34074431,Thursday,ø¬»Â∏≤
zixghz,2023-11-09 06:32:03,127.37751971,36.3640655,Thursday,ø¬»Â∏≤
zixghz,2023-11-09 06:56:35,127.31950025,36.37842952,Thursday,ø¬»Â∏≤
zixghz,2023-11-09 07:12:00,127.32133169,36.36953051,Thursday,ø¬»Â∏≤
zixghz,2023-11-09 07:45:30,127.42148197,36.32447551,Thursday,ø¬»Â∏≤
zixghz,2023-11-09 08:09:42,127.45466835,36.33177453,Thursday,ø¬»Â∏≤
zixghz,2023-11-09 08:25:54,127.44062763,36.32346965,Thursday,ø¬»Â∏≤
zixghz,2023-11-09 08:47:30,127.43248766,36.34361302,Thursday,ø¬»Â∏≤
zixghz,2023-11-09 09:06:12,127.44775342,36.34654773,Thursday,ø¬»Â∏≤
zixghz,2023-11-09 09:24:02,127.3977892,36.31747147,Thursday,ø¬»Â∏≤
zixghz,2023-11-09 09:47:13,127.3903376,36.33948662,Thursday,ø¬»Â∏≤
zixghz,2023-11-09 10:03:19,127.39133302,36.33536238,Thursday,ø¬»Â∏≤
zixghz,2023-11-09 10:15:43,127.38764758,36.33849849,Thursday,ø¬»Â∏≤
zixghz,2023-11-09 11:31:57,127.38462365,36.3045391,Thursday,ø¬»Â∏≤
zixghz,2023-11-09 12:03:40,127.39763807,36.34169279,Thursday,ø¬»Â∏≤
zixghz,2023-11-09 12:23:17,127.37134664,36.33491596,Thursday,ø¬»Â∏≤
zixghz,2023-11-09 12:39:01,127.38829637,36.33338079,Thursday,ø¬»Â∏≤
zixghz,2023-11-09 12:55:52,127.43229248,36.33197666,Thursday,ø¬»Â∏≤
zixghz,2023-11-09 13:33:28,127.3382929,36.35939089,Thursday,ø¬»Â∏≤
zixghz,2023-11-09 13:44:29,127.34533369,36.35345024,Thursday,ø¬»Â∏≤
zixghz,2023-11-09 13:57:37,127.34991083,36.312916,Thursday,ø¬»Â∏≤
zixghz,2023-11-09 14:17:45,127.36657789,36.3011242,Thursday,ø¬»Â∏≤
zixghz,2023-11-09 14:31:35,127.34370349,36.30307705,Thursday,ø¬»Â∏≤
zixghz,2023-11-09 15:11:21,127.40905181,36.32529988,Thursday,ø¬»Â∏≤
zixghz,2023-11-09 15:28:13,127.38125132,36.31924596,Thursday,ø¬»Â∏≤
zixghz,2023-11-09 15:55:58,127.38995404,36.34100529,Thursday,ø¬»Â∏≤
zixghz,2023-11-09 16:10:10,127.36591423,36.34611795,Thursday,ø¬»Â∏≤
zixghz,2023-11-09 16:39:47,127.38749691,36.35128566,Thursday,ø¬»Â∏≤
zixghz,2023-11-09 18:03:13,127.39885471,36.35125455,Thursday,ø¬»Â∏≤
zixghz,2023-11-09 18:36:09,127.33560824,36.34659744,Thursday,ø¬»Â∏≤
zixghz,2023-11-09 19:02:31,127.35440833,36.30839041,Thursday,ø¬»Â∏≤
zixghz,2023-11-09 19:17:19,127.39780728,36.32465847,Thursday,ø¬»Â∏≤
zixghz,2023-11-09 19:38:04,127.36824796,36.34935366,Thursday,ø¬»Â∏≤
zixghz,2023-11-09 19:45:23,127.36638169,36.35107566,Thursday,ø¬»Â∏≤
zixghz,2023-11-09 20:04:32,127.34121091,36.36083449,Thursday,ø¬»Â∏≤
zixghz,2023-11-09 20:14:50,127.37841464,36.35979936,Thursday,ø¬»Â∏≤
zixghz,2023-11-09 20:32:23,127.38453975,36.34372799,Thursday,ø¬»Â∏≤
zixghz,2023-11-09 20:42:31,127.38737393,36.33968098,Thursday,ø¬»Â∏≤
zixghz,2023-11-09 20:57:29,127.42321891,36.3276941,Thursday,ø¬»Â∏≤
zixghz,2023-11-09 21:09:53,127.43773306,36.33274273,Thursday,ø¬»Â∏≤
zixghz,2023-11-09 21:20:28,127.46539995,36.32971003,Thursday,ø¬»Â∏≤
zixghz,2023-11-09 21:45:33,127.39839238,36.32728638,Thursday,ø¬»Â∏≤
zixghz,2023-11-09 21:53:58,127.39204661,36.34523974,Thursday,ø¬»Â∏≤
zixghz,2023-11-09 22:25:11,127.40465804,36.32284446,Thursday,ø¬»Â∏≤
zixghz,2023-11-09 22:38:26,127.39520005,36.34715511,Thursday,ø¬»Â∏≤
zixghz,2023-11-09 22:57:05,127.35088412,36.30584629,Thursday,ø¬»Â∏≤
zixghz,2023-11-09 23:14:27,127.37810849,36.3622485,Thursday,ø¬»Â∏≤
zixghz,2023-11-09 23:20:26,127.39563568,36.35889352,Thursday,ø¬»Â∏≤
zixghz,2023-11-09 23:28:23,127.37759264,36.34987859,Thursday,ø¬»Â∏≤
zixghz,2023-11-09 23:40:25,127.39344383,36.33457283,Thursday,ø¬»Â∏≤
zixghz,2023-11-10 00:00:19,127.43891803,36.36511551,Friday,±∏∏ß¡∂±›
zixghz,2023-11-10 00:36:23,127.40320573,36.43544644,Friday,±∏∏ß¡∂±›
zixghz,2023-11-10 00:52:31,127.39175219,36.42866401,Friday,±∏∏ß¡∂±›
zixghz,2023-11-10 00:58:46,127.38755742,36.43516144,Friday,±∏∏ß¡∂±›
zixghz,2023-11-10 01:23:39,127.39200776,36.42528346,Friday,±∏∏ß¡∂±›
zixghz,2023-11-10 01:49:56,127.33917475,36.35442045,Friday,±∏∏ß¡∂±›
zixghz,2023-11-10 02:11:20,127.36448356,36.37091201,Friday,±∏∏ß¡∂±›
zixghz,2023-11-10 02:37:15,127.38189761,36.34391804,Friday,±∏∏ß¡∂±›
zixghz,2023-11-10 02:49:08,127.3497174,36.36883943,Friday,±∏∏ß¡∂±›
zixghz,2023-11-10 02:56:41,127.3437313,36.35652119,Friday,±∏∏ß¡∂±›
zixghz,2023-11-10 03:09:59,127.37527045,36.34183368,Friday,±∏∏ß¡∂±›
zixghz,2023-11-10 03:38:51,127.37764329,36.3499608,Friday,±∏∏ß¡∂±›
zixghz,2023-11-10 03:56:26,127.37769229,36.35004031,Friday,±∏∏ß¡∂±›
zixghz,2023-11-10 04:17:53,127.39450851,36.32593903,Friday,±∏∏ß¡∂±›
zixghz,2023-11-10 05:25:42,127.40006905,36.34450845,Friday,±∏∏ß¡∂±›
zixghz,2023-11-10 05:43:21,127.38770314,36.35103517,Friday,±∏∏ß¡∂±›
zixghz,2023-11-10 05:56:50,127.34949544,36.36173195,Friday,±∏∏ß¡∂±›
zixghz,2023-11-10 06:23:40,127.42483023,36.36639461,Friday,∏º¿Ω
zixghz,2023-11-10 06:47:25,127.38676632,36.33964799,Friday,∏º¿Ω
zixghz,2023-11-10 07:14:01,127.33763738,36.36349449,Friday,∏º¿Ω
zixghz,2023-11-10 07:23:09,127.35293055,36.38529213,Friday,∏º¿Ω
zixghz,2023-11-10 07:41:50,127.33454784,36.35372657,Friday,∏º¿Ω
zixghz,2023-11-10 08:01:47,127.3335117,36.37145164,Friday,∏º¿Ω
zixghz,2023-11-10 08:28:50,127.3754701,36.35238196,Friday,∏º¿Ω
zixghz,2023-11-10 08:59:25,127.32469899,36.2981477,Friday,∏º¿Ω
zixghz,2023-11-10 09:17:44,127.33114767,36.34947749,Friday,∏º¿Ω
zixghz,2023-11-10 09:54:30,127.37919009,36.34476804,Friday,∏º¿Ω
zixghz,2023-11-10 10:26:10,127.45406838,36.35537181,Friday,∏º¿Ω
zixghz,2023-11-10 11:03:17,127.37911161,36.31525581,Friday,∏º¿Ω
zixghz,2023-11-10 12:02:58,127.37132239,36.31794204,Friday,∏º¿Ω
zixghz,2023-11-10 12:37:18,127.42695507,36.35443041,Friday,∏º¿Ω
zixghz,2023-11-10 13:02:48,127.41945317,36.33384401,Friday,∏º¿Ω
zixghz,2023-11-10 13:24:09,127.38312328,36.34756482,Friday,∏º¿Ω
zixghz,2023-11-10 15:49:12,127.37385919,36.32514565,Friday,∏º¿Ω
zixghz,2023-11-10 15:57:51,127.37511805,36.33993178,Friday,∏º¿Ω
zixghz,2023-11-10 16:10:59,127.3668544,36.33615711,Friday,∏º¿Ω
zixghz,2023-11-10 16:31:17,127.39021403,36.35039129,Friday,∏º¿Ω
zixghz,2023-11-10 18:22:35,127.39973952,36.34897645,Friday,∆∞±∏∏ß
zixghz,2023-11-10 18:44:26,127.38844945,36.33457244,Friday,∆∞±∏∏ß
zixghz,2023-11-10 18:58:52,127.3876892,36.35277107,Friday,∆∞±∏∏ß
zixghz,2023-11-10 19:18:30,127.37336274,36.31545461,Friday,∆∞±∏∏ß
zixghz,2023-11-10 19:50:07,127.43285103,36.33190369,Friday,∆∞±∏∏ß
zixghz,2023-11-10 20:12:31,127.38733393,36.34670943,Friday,∆∞±∏∏ß
zixghz,2023-11-10 20:22:02,127.384969,36.33617203,Friday,∆∞±∏∏ß
zixghz,2023-11-10 20:59:18,127.37021962,36.32256084,Friday,∆∞±∏∏ß
zixghz,2023-11-10 21:18:48,127.40989274,36.32461442,Friday,∆∞±∏∏ß
zixghz,2023-11-10 21:24:17,127.38733439,36.34305012,Friday,∆∞±∏∏ß
zixghz,2023-11-10 21:59:02,127.3829338,36.34841194,Friday,∆∞±∏∏ß
zixghz,2023-11-10 22:09:49,127.37820228,36.36224834,Friday,∆∞±∏∏ß
zixghz,2023-11-10 22:28:00,127.31448184,36.39235626,Friday,∆∞±∏∏ß
zixghz,2023-11-10 22:47:51,127.30981995,36.48231153,Friday,∆∞±∏∏ß
zixghz,2023-11-10 23:15:07,127.38155082,36.36893998,Friday,∆∞±∏∏ß
zixghz,2023-11-10 23:22:38,127.37520085,36.34645972,Friday,∆∞±∏∏ß
zixghz,2023-11-10 23:36:01,127.37255461,36.33547051,Friday,∆∞±∏∏ß
zixghz,2023-11-10 23:43:00,127.37774144,36.35012008,Friday,∆∞±∏∏ß
zixghz,2023-11-11 00:41:26,127.35068062,36.30579793,Saturday,±∏∏ß¡∂±›
zixghz,2023-11-11 00:55:46,127.37879591,36.29799534,Saturday,±∏∏ß¡∂±›
zixghz,2023-11-11 02:10:28,127.33630647,36.30032177,Saturday,±∏∏ß¡∂±›
zixghz,2023-11-11 02:19:04,127.33371776,36.30106771,Saturday,±∏∏ß¡∂±›
zixghz,2023-11-11 02:37:43,127.36879338,36.30325113,Saturday,±∏∏ß¡∂±›
zixghz,2023-11-11 02:55:35,127.33649465,36.2978178,Saturday,±∏∏ß¡∂±›
zixghz,2023-11-11 03:08:31,127.3506886,36.3057998,Saturday,±∏∏ß¡∂±›
zixghz,2023-11-11 03:22:04,127.3161825,36.31504818,Saturday,±∏∏ß¡∂±›
zixghz,2023-11-11 04:00:48,127.35060685,36.30578063,Saturday,±∏∏ß¡∂±›
zixghz,2023-11-11 05:22:54,127.39122664,36.33561234,Saturday,±∏∏ß¡∂±›
zixghz,2023-11-11 05:34:16,127.38907769,36.3490108,Saturday,±∏∏ß¡∂±›
zixghz,2023-11-11 05:54:51,127.38458762,36.30533905,Saturday,±∏∏ß¡∂±›
zixghz,2023-11-11 06:27:49,127.395066,36.34133391,Saturday,∏º¿Ω
zixghz,2023-11-11 06:50:33,127.42632565,36.36663006,Saturday,∏º¿Ω
zixghz,2023-11-11 07:06:35,127.39960502,36.35125077,Saturday,∏º¿Ω
zixghz,2023-11-11 07:28:02,127.41147542,36.35558798,Saturday,∏º¿Ω
zixghz,2023-11-11 07:51:30,127.45447136,36.32938682,Saturday,∏º¿Ω
zixghz,2023-11-11 07:58:11,127.44343664,36.3301393,Saturday,∏º¿Ω
zixghz,2023-11-11 08:09:06,127.45649854,36.30675705,Saturday,∏º¿Ω
zixghz,2023-11-11 08:17:38,127.43842383,36.31637887,Saturday,∏º¿Ω
zixghz,2023-11-11 08:25:47,127.44182007,36.30899773,Saturday,∏º¿Ω
zixghz,2023-11-11 08:40:14,127.40388887,36.32286411,Saturday,∏º¿Ω
zixghz,2023-11-11 09:00:11,127.38038083,36.33865307,Saturday,∏º¿Ω
zixghz,2023-11-11 09:09:57,127.39581386,36.34594422,Saturday,∏º¿Ω
zixghz,2023-11-11 10:05:14,127.42705567,36.3266117,Saturday,∏º¿Ω
zixghz,2023-11-11 10:15:21,127.40949006,36.32157923,Saturday,∏º¿Ω
zixghz,2023-11-11 11:40:50,127.37987975,36.3023522,Saturday,∏º¿Ω
zixghz,2023-11-11 11:56:55,127.35336617,36.30545221,Saturday,∏º¿Ω
zixghz,2023-11-11 12:07:11,127.34387908,36.32261673,Saturday,ø¬»Â∏≤
zixghz,2023-11-11 12:36:17,127.30146159,36.3473324,Saturday,ø¬»Â∏≤
zixghz,2023-11-11 13:03:37,127.37021349,36.32234387,Saturday,ø¬»Â∏≤
zixghz,2023-11-11 13:16:08,127.33708281,36.30621823,Saturday,ø¬»Â∏≤
zixghz,2023-11-11 14:19:59,127.33567647,36.36418448,Saturday,ø¬»Â∏≤
zixghz,2023-11-11 14:40:23,127.38238504,36.34902573,Saturday,ø¬»Â∏≤
zixghz,2023-11-11 15:12:15,127.31769223,36.38628769,Saturday,ø¬»Â∏≤
zixghz,2023-11-11 15:37:36,127.35465249,36.36613037,Saturday,ø¬»Â∏≤
zixghz,2023-11-11 15:54:07,127.37473913,36.35263254,Saturday,ø¬»Â∏≤
zixghz,2023-11-11 16:21:11,127.40755647,36.31892278,Saturday,ø¬»Â∏≤
zixghz,2023-11-11 16:30:10,127.40059669,36.31611667,Saturday,ø¬»Â∏≤
zixghz,2023-11-11 16:45:04,127.41232166,36.34622747,Saturday,ø¬»Â∏≤
zixghz,2023-11-11 17:53:05,127.39955236,36.34432984,Saturday,ø¬»Â∏≤
zixghz,2023-11-11 18:06:59,127.40596451,36.32058259,Saturday,∆∞±∏∏ß
zixghz,2023-11-11 18:28:07,127.33587687,36.30139342,Saturday,∆∞±∏∏ß
zixghz,2023-11-11 18:37:01,127.35058904,36.29918194,Saturday,∆∞±∏∏ß
zixghz,2023-11-11 19:05:04,127.42932691,36.35157774,Saturday,∆∞±∏∏ß
zixghz,2023-11-11 19:17:00,127.4246865,36.32562497,Saturday,∆∞±∏∏ß
zixghz,2023-11-11 19:35:30,127.39829883,36.34945929,Saturday,∆∞±∏∏ß
zixghz,2023-11-11 19:49:31,127.39256564,36.33666668,Saturday,∆∞±∏∏ß
zixghz,2023-11-11 20:15:25,127.37992316,36.35130728,Saturday,∆∞±∏∏ß
zixghz,2023-11-11 20:29:38,127.3952151,36.34769036,Saturday,∆∞±∏∏ß
zixghz,2023-11-11 20:46:44,127.37764782,36.30813271,Saturday,∆∞±∏∏ß
zixghz,2023-11-11 21:09:18,127.43239998,36.33164386,Saturday,∆∞±∏∏ß
zixghz,2023-11-11 21:52:50,127.38237213,36.34970832,Saturday,∆∞±∏∏ß
zixghz,2023-11-11 22:07:34,127.42749425,36.32926369,Saturday,∆∞±∏∏ß
zixghz,2023-11-11 22:32:55,127.44288087,36.36785778,Saturday,∆∞±∏∏ß
zixghz,2023-11-11 22:55:06,127.38980055,36.34900436,Saturday,∆∞±∏∏ß
zixghz,2023-11-11 23:15:11,127.34065206,36.3066097,Saturday,∆∞±∏∏ß
zixghz,2023-11-11 23:55:14,127.35078759,36.30582301,Saturday,∆∞±∏∏ß
zixghz,2023-11-12 00:10:50,127.40406564,36.32244416,Sunday,∆∞±∏∏ß
zixghz,2023-11-12 00:28:04,127.37761204,36.34991008,Sunday,∆∞±∏∏ß
zixghz,2023-11-12 00:32:11,127.39289589,36.33861407,Sunday,∆∞±∏∏ß
zixghz,2023-11-12 00:40:49,127.37361761,36.35140582,Sunday,∆∞±∏∏ß
zixghz,2023-11-12 00:56:56,127.39274323,36.33515608,Sunday,∆∞±∏∏ß
zixghz,2023-11-12 01:08:25,127.3736933,36.35156393,Sunday,∆∞±∏∏ß
zixghz,2023-11-12 01:18:58,127.3434306,36.35911447,Sunday,∆∞±∏∏ß
zixghz,2023-11-12 01:34:50,127.32091556,36.29927859,Sunday,∆∞±∏∏ß
zixghz,2023-11-12 01:54:06,127.38811243,36.34071362,Sunday,∆∞±∏∏ß
zixghz,2023-11-12 02:13:09,127.37810907,36.35071668,Sunday,∆∞±∏∏ß
zixghz,2023-11-12 02:20:47,127.37758254,36.34986221,Sunday,∆∞±∏∏ß
zixghz,2023-11-12 03:02:35,127.42365805,36.32785858,Sunday,∆∞±∏∏ß
zixghz,2023-11-12 03:12:52,127.3888762,36.33473733,Sunday,∆∞±∏∏ß
zixghz,2023-11-12 03:25:17,127.37754654,36.34980378,Sunday,∆∞±∏∏ß
zixghz,2023-11-12 03:53:28,127.42520442,36.36642166,Sunday,∆∞±∏∏ß
zixghz,2023-11-13 05:49:21,127.39977217,36.34458875,Monday,∏º¿Ω
zixghz,2023-11-13 06:12:28,127.42264817,36.3596583,Monday,∏º¿Ω
zixghz,2023-11-13 06:23:33,127.42808573,36.35144433,Monday,∏º¿Ω
zixghz,2023-11-13 06:43:55,127.39109653,36.35544059,Monday,∏º¿Ω
zixghz,2023-11-13 07:06:48,127.41286093,36.33497151,Monday,∏º¿Ω
zixghz,2023-11-13 07:20:30,127.38416283,36.34126171,Monday,∏º¿Ω
zixghz,2023-11-13 07:33:38,127.37726589,36.32395479,Monday,∏º¿Ω
zixghz,2023-11-13 07:50:51,127.38649912,36.34139625,Monday,∏º¿Ω
zixghz,2023-11-13 08:21:11,127.35504381,36.38545382,Monday,∏º¿Ω
zixghz,2023-11-13 08:32:45,127.37863914,36.38685502,Monday,∏º¿Ω
